ENTREZID	SYMBOL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val	B
629750	Gm11517	ubiquitin A-52 residue ribosomal protein fusion product 1 pseudogene	1.092495122	2.812461538	4.815760672	0.000810946	0.007659941	-0.459216762
56233	Hdac7	histone deacetylase 7	0.468295651	4.608309338	3.440781027	0.006787033	0.03166039	-2.958021238
109979	Art3	ADP-ribosyltransferase 3	-0.564376582	1.492958219	-1.960175567	0.079848961	0.178731399	-4.77205215
14873	Gsto1	glutathione S-transferase omega 1	0.058951127	6.515623673	0.494983899	0.631827871	0.750425582	-7.219853231
20514	Slc1a5	solute carrier family 1 (neutral amino acid transporter), member 5	0.122647101	6.83175317	1.065568271	0.312880321	0.464206586	-6.758904029
56458	Foxo1	forkhead box O1	-0.254338925	7.274605346	-2.123824192	0.060983212	0.148077169	-5.303423666
208890	Slc26a7	solute carrier family 26, member 7	-3.856366155	-1.284735676	-6.891007334	5.4e-05	0.001414326	1.77576365
67067	Romo1	reactive oxygen species modulator 1	-0.480258115	4.514553338	-3.427267043	0.006938426	0.032039655	-2.968312419
68975	Med27	mediator complex subunit 27	-0.418013506	4.103572928	-2.531993026	0.030819957	0.09120862	-4.403162027
22286	Utf1	undifferentiated embryonic cell transcription factor 1	1.092026579	-0.647890846	1.917206422	0.086251579	0.188609009	-4.433501286
12661	Chl1	cell adhesion molecule L1-like	1.628442796	0.722096327	4.422793788	0.001449538	0.011164427	-0.771495285
17113	M6pr	mannose-6-phosphate receptor, cation dependent	-0.44918666	7.257043041	-3.587865921	0.005345011	0.027039799	-2.863530133
15512	Hspa2	heat shock protein 2	1.387341933	7.445627191	10.00078033	2.32e-06	0.000213185	5.303435446
64707	Suv39h2	suppressor of variegation 3-9 2	-0.184329583	3.932722842	-1.199736922	0.259228733	0.408544257	-6.322575967
209462	Hace1	HECT domain and ankyrin repeat containing, E3 ubiquitin protein ligase 1	0.448342163	4.463748758	2.779562918	0.020330615	0.067611007	-4.048066719
217716	Mlh3	mutL homolog 3	-0.293848779	3.143067891	-1.542540997	0.155478887	0.285826873	-5.735958901
69577	Fastkd3	FAST kinase domains 3	0.513130471	3.179800931	2.592317911	0.027847985	0.084975187	-4.125981997
74237	Tubgcp2	tubulin, gamma complex associated protein 2	0.128524103	4.937700604	0.967101645	0.357403409	0.50826716	-6.734577914
229521	Syt11	synaptotagmin XI	2.790153965	2.893541314	10.61885665	1.43e-06	0.000161142	5.851164978
67212	Mrpl55	mitochondrial ribosomal protein L55	-0.646391727	2.831306897	-3.335227311	0.008067263	0.035510995	-2.819811287
207742	Rnf43	ring finger protein 43	-0.279801398	5.810349497	-2.239208636	0.050338317	0.128886451	-5.111220393
101613	Nlrp6	NLR family, pyrin domain containing 6	-0.000139569	-0.795392345	-0.000283602	0.999779569	0.999779569	-6.018937608
60364	Donson	downstream neighbor of SON	0.364543124	3.07405476	1.90884823	0.086825344	0.189483669	-5.194223294
19262	Ptpra	protein tyrosine phosphatase, receptor type, A	-0.107116411	5.996970427	-0.899085328	0.390767103	0.539552435	-6.91099364
23924	Katna1	katanin p60 (ATPase-containing) subunit A1	0.480412798	6.144751644	3.218475517	0.010000931	0.041123488	-3.504700821
665649	NA	NA	-0.079695269	4.13460284	-0.521010795	0.614253452	0.73511775	-6.947489863
14536	Nr6a1	nuclear receptor subfamily 6, group A, member 1	-0.609429341	3.521944763	-2.975353198	0.014737023	0.053970934	-3.560203097
14709	Gng8	guanine nucleotide binding protein (G protein), gamma 8	-1.632079467	-0.510642774	-3.483172595	0.006334018	0.03024111	-2.082070196
22701	Zfp41	zinc finger protein 41	-0.442082957	0.811454002	-1.36322945	0.204158707	0.34570006	-5.4457221
108116	Slco3a1	solute carrier organic anion transporter family, member 3a1	-0.176542213	5.987381164	-1.186496476	0.264580747	0.414714804	-6.614598504
68059	Tm9sf2	transmembrane 9 superfamily member 2	0.14306681	7.161124868	1.217194303	0.252823532	0.40138621	-6.580437703
11546	Parp2	poly (ADP-ribose) polymerase family, member 2	0.261638858	4.21472843	1.674981453	0.126392606	0.247182815	-5.758849655
75599	Pcdh1	protocadherin 1	-0.195192462	4.818330521	-1.196978791	0.26041516	0.409887779	-6.474314157
68267	Slc25a22	solute carrier family 25 (mitochondrial carrier, glutamate), member 22	0.119036378	4.740521246	0.752912205	0.469699676	0.611342359	-6.892974127
54519	Apbb1ip	amyloid beta (A4) precursor protein-binding, family B, member 1 interacting protein	0.365259368	2.502350226	1.390012463	0.196339018	0.336093193	-5.787799014
16009	Igfbp3	insulin-like growth factor binding protein 3	0.704759783	9.372606209	4.099069125	0.002470543	0.015918461	-1.929485619
26365	Ceacam1	carcinoembryonic antigen-related cell adhesion molecule 1	-0.21880613	4.458586517	-1.332511524	0.213686536	0.356506505	-6.256948284
75311	4930550C14Rik	RIKEN cDNA 4930550C14 gene	-1.025789995	-0.946303735	-2.055538387	0.068270891	0.160142007	-4.195273469
98432	Phlpp1	PH domain and leucine rich repeat protein phosphatase 1	-0.194898387	5.688850193	-1.510326555	0.163394926	0.295783139	-6.19145593
442801	Arhgef15	Rho guanine nucleotide exchange factor (GEF) 15	0.234620083	2.788176744	1.029625366	0.328618418	0.479958473	-6.265366822
11820	App	amyloid beta (A4) precursor protein	0.043100691	10.87681877	0.287094158	0.780187638	0.861712901	-7.05620984
108899	2700081O15Rik	RIKEN cDNA 2700081O15 gene	0.3279162	5.831072285	2.488738317	0.033143336	0.096210331	-4.7030829
69076	Triap1	TP53 regulated inhibitor of apoptosis 1	-0.35947658	3.148805205	-1.982387424	0.076996748	0.173938655	-5.100860231
20605	Sstr1	somatostatin receptor 1	3.19649164	0.511287574	7.41480546	2.97e-05	0.000995397	2.751543891
17329	Cxcl9	chemokine (C-X-C motif) ligand 9	1.966471675	3.290553896	8.61027469	8.8e-06	0.000468684	4.118004567
329584	Slc2a4rg-ps	Slc2a4 regulator, pseudogene	1.036439113	1.992278429	4.290936005	0.001770166	0.012768019	-1.126117602
435366	Platr25	pluripotency associated transcript 25	1.577616279	-1.346656321	2.957361743	0.015093814	0.054915306	-2.815546031
67655	Ctdp1	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) phosphatase, subunit 1	0.126275079	5.269628516	1.011376615	0.336834322	0.488448686	-6.735814976
56791	Ube2l6	ubiquitin-conjugating enzyme E2L 6	0.353609793	2.254835217	1.404591106	0.191899525	0.330806121	-5.713318922
329165	Abi2	abl-interactor 2	-0.133384616	5.454330544	-0.881577874	0.399834006	0.547930517	-6.881758783
53328	Pgrmc1	progesterone receptor membrane component 1	-0.049004845	7.856191239	-0.408247596	0.69211636	0.797433894	-7.212994392
68196	Hsbp1	heat shock factor binding protein 1	-0.454526268	6.497283184	-3.906245139	0.003214888	0.018946703	-2.352855712
69215	Sat2	spermidine/spermine N1-acetyl transferase 2	-1.454308067	1.921499935	-5.566939934	0.000284224	0.003833832	0.72271918
97287	Mtmr14	myotubularin related protein 14	0.547626598	4.042337838	3.278072643	0.008862503	0.037788036	-3.139809036
24064	Spry2	sprouty RTK signaling antagonist 2	-1.264593028	6.933334262	-8.155585196	1.65e-05	0.000681959	3.265902848
268534	Sntg2	syntrophin, gamma 2	-0.485360412	2.650858664	-2.301987485	0.045328473	0.119865492	-4.489800944
13877	Erh	ERH mRNA splicing and mitosis factor	0.040997196	5.412698518	0.330811666	0.747947515	0.839173389	-7.22793618
80914	Uck2	uridine-cytidine kinase 2	-0.918057054	5.792024754	-6.798114404	6.02e-05	0.00150972	1.873845332
104831	Ptpn23	protein tyrosine phosphatase, non-receptor type 23	-0.314181696	7.335032437	-2.433151395	0.036385786	0.102649735	-4.800422872
66500	Slc30a7	solute carrier family 30 (zinc transporter), member 7	-0.36745444	5.946706894	-3.116292428	0.011582299	0.04567413	-3.657240287
11639	Ak4	adenylate kinase 4	0.68811993	4.956209095	4.785591389	0.000847256	0.007894414	-0.839884251
233532	Rsf1	remodeling and spacing factor 1	0.223047652	6.485741235	1.616673876	0.138605372	0.263085324	-6.081735441
105428	Fam149b	family with sequence similarity 149, member B	-0.373191817	4.362447216	-2.353992087	0.041550339	0.112865167	-4.73943872
232023	Vopp1	vesicular, overexpressed in cancer, prosurvival protein 1	-0.216653504	5.079129494	-1.325200248	0.216498075	0.359824587	-6.359179226
110213	Tmbim6	transmembrane BAX inhibitor motif containing 6	-0.056714403	8.680272618	-0.431834165	0.675471775	0.784445135	-7.149269552
226154	Lzts2	leucine zipper, putative tumor suppressor 2	-0.420421003	6.254121567	-3.078647528	0.012330185	0.047659763	-3.733839396
22793	Zyx	zyxin	-1.115807545	8.394474526	-7.22632426	3.78e-05	0.001136638	2.407340417
56334	Tmed2	transmembrane p24 trafficking protein 2	0.107547493	6.33168187	0.89178365	0.394476206	0.543115051	-6.93013957
68991	Ssu72	Ssu72 RNA polymerase II CTD phosphatase homolog (yeast)	-0.377270614	4.940205384	-2.672079928	0.024353568	0.07716686	-4.301310597
225872	Npas4	neuronal PAS domain protein 4	-1.696111628	0.710624672	-3.669196357	0.005154608	0.026344352	-1.968925746
14082	Fadd	Fas (TNFRSF6)-associated via death domain	0.205404431	2.157421695	0.901038703	0.38977902	0.538703495	-6.242463504
50781	Dkk3	dickkopf WNT signaling pathway inhibitor 3	1.378495769	7.219805813	6.188429754	0.000464465	0.005278443	0.027687522
21453	Tcof1	treacle ribosome biogenesis factor 1	-0.090769137	5.941964923	-0.571999253	0.581120137	0.70738922	-7.156988032
74760	Rab3il1	RAB3A interacting protein (rabin3)-like 1	0.514556419	0.566392682	1.327527476	0.215267136	0.358397805	-5.434502856
319940	Sorbs2os	sorbin and SH3 domain containing 2, opposite strand	-0.506894686	-1.012008258	-0.990133896	0.346590538	0.49784447	-5.495691785
407803	BC051226	cDNA sequence BC051226	-0.17003786	-0.270079772	-0.373880086	0.716679826	0.815695917	-6.048579974
110379	Sec13	SEC13 homolog, nuclear pore and COPII coat complex component	-0.333298574	5.351178548	-2.476678821	0.033821543	0.097611827	-4.679425623
547166	Gm6023	predicted gene 6023	0.378598458	1.969171298	1.567761562	0.149519442	0.277830249	-5.435717156
20539	Slc7a5	solute carrier family 7 (cationic amino acid transporter, y+ system), member 5	-0.270390797	8.364952046	-2.058096466	0.067983472	0.159545602	-5.346893213
99412	Golga2	golgi autoantigen, golgin subfamily a, 2	0.129273641	5.893344552	1.118980893	0.29056936	0.442242019	-6.68384106
233199	Mybpc2	myosin binding protein C, fast-type	1.543061973	1.769454838	4.855890584	0.000778017	0.007426662	-0.257458543
214804	Syde2	synapse defective 1, Rho GTPase, homolog 2 (C. elegans)	0.175771717	6.101680418	1.206615207	0.257032995	0.406370601	-6.59673494
268860	Abat	4-aminobutyrate aminotransferase	0.590907395	5.842189561	3.692989026	0.004844707	0.025252315	-2.72438295
210711	Mcmbp	minichromosome maintenance complex binding protein	0.090332229	5.898824713	0.776139398	0.456503578	0.598979517	-7.010222692
83796	Smarcd2	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2	0.4695019	5.411079822	3.44387504	0.006752857	0.031551953	-3.057138883
70533	Btf3l4	basic transcription factor 3-like 4	-0.148527887	4.110443902	-0.985004185	0.348977592	0.500327166	-6.58313315
100036521	Umad1	UMAP1-MVP12 associated (UMA) domain containing 1	-0.210372192	3.395305628	-1.188727568	0.263334926	0.413120977	-6.230798203
12142	Prdm1	PR domain containing 1, with ZNF domain	-0.724410008	7.409396254	-2.861648775	0.026977576	0.083073896	-4.301297819
320191	Hook3	hook microtubule tethering protein 3	-0.388801174	5.79367313	-3.286635069	0.008738386	0.037435777	-3.359445293
78754	Galnt15	polypeptide N-acetylgalactosaminyltransferase 15	1.627481567	1.883594164	3.830602537	0.005301048	0.026864477	-2.071825632
226162	Dpcd	deleted in primary ciliary dyskinesia	0.106896821	2.90157547	0.509498114	0.621996431	0.741696455	-6.701417492
67530	Uqcrb	ubiquinol-cytochrome c reductase binding protein	-0.494696538	5.903608659	-4.185431105	0.002080733	0.014152317	-1.878926498
214601	Slc10a3	solute carrier family 10 (sodium/bile acid cotransporter family), member 3	0.143149694	2.707580871	0.66964427	0.518984773	0.655165506	-6.556739206
70790	Ubr5	ubiquitin protein ligase E3 component n-recognin 5	-0.46659847	8.49880197	-3.306444259	0.008458081	0.036648299	-3.268874983
16783	Lamp1	lysosomal-associated membrane protein 1	-0.431999663	8.776551796	-3.374764086	0.007560671	0.033984169	-3.136348967
14027	Evpl	envoplakin	1.180797124	1.973817958	4.591455103	0.001126648	0.009404484	-0.665679372
386655	Eid2	EP300 interacting inhibitor of differentiation 2	-0.081158765	0.056232567	-0.211290883	0.837111602	0.899943141	-6.165193668
208501	Ndufaf8	NADH:ubiquinone oxidoreductase complex assembly factor 8	0.029711174	2.752400301	0.131982391	0.897744029	0.938583091	-6.797447429
381644	Cep135	centrosomal protein 135	0.507210814	3.633071312	3.029552987	0.01338053	0.050436457	-3.485272555
207839	Galnt6	polypeptide N-acetylgalactosaminyltransferase 6	0.539323238	-0.876859404	0.965589085	0.358256521	0.509150699	-5.539903672
226757	Wdr26	WD repeat domain 26	-0.266148414	8.109762842	-2.046205357	0.069329387	0.161783515	-5.381550381
67703	Kirrel3	kirre like nephrin family adhesion molecule 3	-1.565807087	5.761906212	-9.644845474	4.1e-06	0.000295458	4.763673583
23881	G3bp2	GTPase activating protein (SH3 domain) binding protein 2	0.165654927	7.314200327	1.380693883	0.198903617	0.339495731	-6.37572389
69225	Naxd	NAD(P)HX dehydratase	-0.109548974	5.002156232	-0.840079144	0.421447392	0.567367803	-6.860360798
17536	Meis2	Meis homeobox 2	1.181701974	-0.816607379	2.374711032	0.040132736	0.110204677	-3.739255118
68614	Letmd1	LETM1 domain containing 1	-0.532195871	4.714372748	-3.804304499	0.003778043	0.021095327	-2.371013299
68318	Aph1c	aph1 homolog C, gamma secretase subunit	-0.539570852	2.606155049	-2.001729047	0.075183825	0.171047942	-4.952671992
68632	Myct1	myc target 1	1.860819783	1.101938229	3.845649794	0.004826852	0.025195644	-1.883803664
18611	Pea15a	phosphoprotein enriched in astrocytes 15A	-0.102886332	4.858397404	-0.790150237	0.448661888	0.592454512	-6.881486957
99712	Cept1	choline/ethanolaminephosphotransferase 1	-0.293343477	4.878609075	-2.197062875	0.053999544	0.135887916	-5.072775482
72865	Rtl8c	retrotransposon Gag like 8C	-0.069655043	2.900681487	-0.360948614	0.726013344	0.822524682	-6.771083232
66116	Nat8f1	N-acetyltransferase 8 (GCN5-related) family member 1	-2.469404814	1.896955296	-7.900479614	1.75e-05	0.000701203	3.437350871
66590	Farsa	phenylalanyl-tRNA synthetase, alpha subunit	-0.123380402	5.88633911	-1.003651962	0.340358061	0.492294372	-6.804218083
53619	Blcap	bladder cancer associated protein	-0.317823778	5.727385781	-1.545913226	0.163342002	0.295724425	-6.148805776
66522	Pgpep1	pyroglutamyl-peptidase I	0.102246693	4.423930751	0.673809811	0.51644699	0.653447831	-6.900978838
100502720	Gm16144	predicted gene 16144	0.763683615	1.35030638	2.483956215	0.033410645	0.09681105	-3.921019336
64138	Ctsz	cathepsin Z	-0.072125747	6.626924125	-0.624905745	0.546708237	0.678881526	-7.142444174
231801	Agfg2	ArfGAP with FG repeats 2	-0.43417288	3.584804017	-1.864777714	0.095349435	0.20267723	-5.372017547
77975	Tmem50b	transmembrane protein 50B	0.324959459	4.66815852	2.378612411	0.039871172	0.109736962	-4.746615369
98932	Myl9	myosin, light polypeptide 9, regulatory	-1.899145437	10.36253395	-12.28674981	3.72e-07	8.25e-05	7.234244417
57782	Rbak	RB-associated KRAB zinc finger	0.499367433	3.610771285	2.981612197	0.014494625	0.053394823	-3.561693968
66251	Arfgap3	ADP-ribosylation factor GTPase activating protein 3	-0.254007199	4.566126611	-1.77502634	0.10778334	0.221065362	-5.674406958
231931	Gimap6	GTPase, IMAP family member 6	1.209412394	3.677484812	4.669020596	0.001557581	0.011742286	-1.145493827
16511	Kcnh2	potassium voltage-gated channel, subfamily H (eag-related), member 2	1.583617296	-1.294322254	2.978386686	0.014572901	0.053523243	-2.787370843
84095	Pi4k2a	phosphatidylinositol 4-kinase type 2 alpha	-0.279509252	7.200993239	-1.939649829	0.08274967	0.183277947	-5.59368733
432800	Gm5454	predicted gene 5454	-0.330513847	0.423037864	-0.961045367	0.360287293	0.511008893	-5.797969453
53321	Cntnap1	contactin associated protein-like 1	0.450915167	2.413740573	2.028628095	0.071365495	0.165199389	-4.865597174
14533	Bloc1s1	biogenesis of lysosomal organelles complex-1, subunit 1	-0.364709129	4.651458989	-2.250833549	0.049371632	0.127051277	-4.952529875
70439	Taf15	TATA-box binding protein associated factor 15	0.137029392	6.30407372	1.18395094	0.265132648	0.415129042	-6.630168127
68463	Mrpl14	mitochondrial ribosomal protein L14	-0.347843826	3.644924869	-2.111992388	0.06219011	0.150120153	-5.000294528
622665	Ccdc17	coiled-coil domain containing 17	0.004137418	0.936832679	0.012196495	0.990520477	0.994012916	-6.383424979
72351	Ptar1	protein prenyltransferase alpha subunit repeat containing 1	-0.285750188	3.117728991	-1.414080973	0.189177138	0.327716409	-5.899002394
215280	Wipf1	WAS/WASL interacting protein family, member 1	-0.250372575	5.720021925	-2.074766842	0.066138538	0.156436828	-5.366220728
18472	Pafah1b1	platelet-activating factor acetylhydrolase, isoform 1b, subunit 1	-0.019527527	7.909421117	-0.160756009	0.875643277	0.924247434	-7.286541677
67528	Nudt7	nudix (nucleoside diphosphate linked moiety X)-type motif 7	0.036154322	0.955533466	0.116649493	0.909560228	0.945240843	-6.380434645
232157	Mob1a	MOB kinase activator 1A	-0.381293713	6.106631209	-3.227188347	0.009638617	0.040055903	-3.477815907
74521	Ppp4r4	protein phosphatase 4, regulatory subunit 4	0.291553182	1.279220636	1.036779279	0.325439132	0.477101371	-5.912562135
19891	Rpa2	replication protein A2	0.396800918	4.273780522	2.521451214	0.031370829	0.092327727	-4.448046137
77407	Rab35	RAB35, member RAS oncogene family	-0.158671441	6.371621086	-1.350372583	0.208102027	0.350116998	-6.433876644
17750	Mt2	metallothionein 2	-0.02301019	11.45832844	-0.141340708	0.890544857	0.933355161	-7.050343374
75050	Kif27	kinesin family member 27	2.577782718	1.82042978	6.823030839	7.67e-05	0.00176079	2.061223792
72978	Cnih3	cornichon family AMPA receptor auxiliary protein 3	-3.456987412	-0.119797914	-6.358265277	0.000108128	0.002179619	1.545603928
100529076	Snord42a	small nucleolar RNA, C/D box 42A	0.35527284	-0.893349872	0.612256183	0.554870222	0.685302235	-5.808317137
629777	Zfp335os	zinc finger protein 335, opposite strand	0.758501009	0.062356884	1.831705723	0.09839126	0.207192001	-4.672422282
230157	Tmeff1	transmembrane protein with EGF-like and two follistatin-like domains 1	0.517188045	3.971774802	2.578111564	0.028943018	0.087303818	-4.30784174
320184	Lrrc58	leucine rich repeat containing 58	-0.184619716	7.423897067	-1.528707739	0.158835822	0.29007686	-6.177385749
110385	Pde4c	phosphodiesterase 4C, cAMP specific	-1.07538193	1.67951617	-3.596342672	0.005272324	0.026765898	-2.171751324
666060	Frmpd1	FERM and PDZ domain containing 1	-0.048529928	3.792262603	-0.251845058	0.806540879	0.880278623	-6.996458698
11876	Artn	artemin	1.035492843	1.948305938	3.897375077	0.003260187	0.019108549	-1.733517852
12053	Bcl6	B cell leukemia/lymphoma 6	-0.542364673	5.27478798	-2.416667005	0.045163404	0.119472765	-4.847279014
74530	9030612E09Rik	RIKEN cDNA 9030612E09 gene	-1.57368114	0.438355746	-4.419423986	0.001456915	0.011196837	-0.760385604
100042940	Gm4117	predicted gene 4117	-0.423113106	0.833858231	-1.004848657	0.340831561	0.492513208	-5.84374515
217370	Cybc1	cytochrome b 245 chaperone 1	0.576868305	4.244932043	3.858002709	0.003469515	0.019910742	-2.209796877
320343	Lypd6	LY6/PLAUR domain containing 6	-1.085027196	2.157874328	-4.386751332	0.001530543	0.01159773	-1.007047499
68588	Cthrc1	collagen triple helix repeat containing 1	1.043768048	-0.11427456	2.26738195	0.048026631	0.124747088	-3.998055347
71436	Flrt3	fibronectin leucine rich transmembrane protein 3	-0.1723767	4.32298314	-0.868892547	0.407462793	0.554541301	-6.727526979
14756	Gpld1	glycosylphosphatidylinositol specific phospholipase D1	-0.343854215	4.129783107	-2.336173478	0.042808738	0.11518615	-4.729260799
12499	Entpd5	ectonucleoside triphosphate diphosphohydrolase 5	0.074287779	4.280532544	0.512721412	0.619823595	0.739757359	-6.97767881
16008	Igfbp2	insulin-like growth factor binding protein 2	-2.656179035	9.0039189	-12.76995335	1.23e-06	0.000157347	6.17489005
11845	Arf6	ADP-ribosylation factor 6	-0.328596608	8.606938905	-2.429930156	0.036583018	0.103125527	-4.733121239
320825	Samd5	sterile alpha motif domain containing 5	0.522906246	3.096901575	2.387888328	0.039255994	0.108540567	-4.443598815
74563	Rasgef1c	RasGEF domain family, member 1C	3.245697842	-1.264257527	5.806111348	0.000206984	0.003141329	0.795705051
68799	Rgmb	repulsive guidance molecule family member B	0.244604422	4.732886015	1.550294313	0.15362487	0.283144641	-6.016694627
22635	Zan	zonadhesin	-0.469104907	-0.359651737	-1.059459773	0.315513646	0.466865743	-5.546702684
80289	Lysmd3	LysM, putative peptidoglycan-binding, domain containing 3	0.187932079	5.704220694	1.60430847	0.14124324	0.266623464	-6.063529626
22294	Uxt	ubiquitously expressed prefoldin like chaperone	0.097569656	2.37198398	0.451732778	0.661571496	0.773969474	-6.60686405
14370	Fzd8	frizzled class receptor 8	1.111139488	4.623440341	5.107359348	0.000896747	0.008155479	-0.703198882
66929	Asf1b	anti-silencing function 1B histone chaperone	1.555734607	0.570093156	4.280982764	0.001797248	0.012857009	-0.967867848
14687	Gnaz	guanine nucleotide binding protein, alpha z subunit	-0.862246615	1.238586783	-2.446701154	0.035704562	0.10136191	-3.961531367
114249	Npnt	nephronectin	-0.256976161	3.16377366	-1.131178422	0.285979267	0.437642009	-6.244702294
13589	Mapre1	microtubule-associated protein, RP/EB family, member 1	-0.229128813	8.657102909	-1.824827493	0.099489232	0.20861951	-5.683626714
67877	Naa20	N(alpha)-acetyltransferase 20, NatB catalytic subunit	-0.107015679	4.306729269	-0.632994645	0.541633025	0.674087217	-6.909408005
67765	5830432E09Rik	RIKEN cDNA 5830432E09 gene	-0.089861799	-0.734280473	-0.188903662	0.854131901	0.911137156	-6.012071856
245847	Amdhd2	amidohydrolase domain containing 2	-0.993642237	2.336194722	-4.029357132	0.002650245	0.016639006	-1.59382161
209584	Tyw3	tRNA-yW synthesizing protein 3 homolog (S. cerevisiae)	-0.006206504	0.271928003	-0.017298913	0.98655508	0.991712111	-6.23447837
224727	Bag6	BCL2-associated athanogene 6	0.063285613	7.971032294	0.517791608	0.616413573	0.736786509	-7.151561565
73225	Fam118a	family with sequence similarity 118, member A	0.389050339	5.044530589	2.315214928	0.044846192	0.118960687	-4.90805849
14634	Gli3	GLI-Kruppel family member GLI3	-0.04353227	6.031985741	-0.363923344	0.723862012	0.821150705	-7.267209506
16658	Mafb	v-maf musculoaponeurotic fibrosarcoma oncogene family, protein B (avian)	-0.283557085	6.029391147	-2.448299108	0.03547231	0.100881153	-4.783799888
66960	Mindy3	MINDY lysine 48 deubiquitinase 3	-0.541691851	4.531277785	-3.599238123	0.005247733	0.026674207	-2.683343775
546071	Mast3	microtubule associated serine/threonine kinase 3	0.343975887	4.76481319	2.216307325	0.052296804	0.132653738	-5.023772275
268281	Shprh	SNF2 histone linker PHD RING helicase	0.605717904	3.700206827	3.7323616	0.004237218	0.022929894	-2.325214492
66055	Sf3b6	splicing factor 3B, subunit 6	-0.058410528	4.927050967	-0.411884096	0.689538546	0.795150993	-7.131266461
232970	Phldb3	pleckstrin homology like domain, family B, member 3	1.289649554	2.408777093	5.502672108	0.000309924	0.004062788	0.583216793
20686	Spa17	sperm autoantigenic protein 17	-0.660488518	0.840817885	-1.887335945	0.089916078	0.194188053	-4.743405306
114663	Impa2	inositol monophosphatase 2	0.050848845	3.965563178	0.318616583	0.756892616	0.846008499	-7.007977494
234814	Mthfsd	methenyltetrahydrofolate synthetase domain containing	-0.388989221	2.58622714	-1.777889278	0.10728978	0.220366216	-5.281180072
69257	Elf2	E74-like factor 2	0.180365556	7.883473259	1.464071852	0.175377372	0.311228527	-6.239171833
75547	Akap13	A kinase (PRKA) anchor protein 13	0.902878583	6.091640194	7.225105235	3.68e-05	0.001112019	2.385193896
224792	Adgrf5	adhesion G protein-coupled receptor F5	0.34853726	6.307550566	1.26496052	0.251246007	0.399673055	-6.525085691
67097	Rps10	ribosomal protein S10	0.129025577	8.390529327	0.872333958	0.404476812	0.551965226	-6.867725084
230872	Crocc	ciliary rootlet coiled-coil, rootletin	-0.753366654	3.683603979	-4.161505677	0.002158884	0.014529175	-1.627678078
319765	Igf2bp2	insulin-like growth factor 2 mRNA binding protein 2	-0.837712598	1.100465117	-2.056809777	0.069672338	0.162347571	-4.548732383
64074	Smoc2	SPARC related modular calcium binding 2	-1.635893795	2.561726968	-7.400632995	3.02e-05	0.000995397	2.91299464
56406	Ncoa6	nuclear receptor coactivator 6	0.008275812	5.593347598	0.063974929	0.950312636	0.970416179	-7.304871319
109685	Hyal3	hyaluronoglucosaminidase 3	0.482481809	2.251812795	1.911571586	0.086441245	0.188831012	-5.006787024
68018	Cert1	ceramide transporter 1	0.474193448	5.556648398	3.335512744	0.008063482	0.035510995	-3.253715176
320473	Heatr5b	HEAT repeat containing 5B	-0.174151678	5.037666662	-1.266418109	0.2354526	0.382431619	-6.424880956
14107	Fat1	FAT atypical cadherin 1	-0.249126269	9.086756986	-1.40571458	0.19288196	0.331986086	-6.236251635
74377	Hsf2bp	heat shock transcription factor 2 binding protein	-1.387535482	2.059120412	-5.510585984	0.000306628	0.004037923	0.632340142
209550	Rad51ap2	RAD51 associated protein 2	0.326485355	-0.585495137	0.747411559	0.472860417	0.61438328	-5.774523936
264895	Acsf2	acyl-CoA synthetase family member 2	0.117166409	4.19868214	0.779060955	0.454861051	0.597634006	-6.78245322
94232	Ubqln4	ubiquilin 4	0.185139365	6.254342281	1.346591727	0.209273801	0.351623839	-6.434867915
56484	Foxo3	forkhead box O3	0.162865158	5.98654513	1.138468325	0.282901968	0.435022811	-6.667818269
223915	Krt73	keratin 73	3.158383705	0.124823488	7.886847601	1.78e-05	0.00070555	3.079200289
21854	Timm17a	translocase of inner mitochondrial membrane 17a	-0.37796765	5.010294163	-2.956534995	0.015114681	0.054949759	-3.832684635
54208	Arl6ip1	ADP-ribosylation factor-like 6 interacting protein 1	0.337411411	6.155605666	2.937823104	0.015594918	0.05615731	-3.967791807
623174	Rpl34-ps2	ribosomal protein L34, pseudogene 2	0.622951972	-0.88166758	1.078617912	0.307624688	0.459004147	-5.430872514
77264	Zfp142	zinc finger protein 142	0.395453969	5.875193478	3.303919351	0.008493286	0.036767726	-3.334049677
76987	Hdhd2	haloacid dehalogenase-like hydrolase domain containing 2	-0.146604111	3.638780619	-0.877533833	0.401785987	0.549554365	-6.595796379
12928	Crk	v-crk avian sarcoma virus CT10 oncogene homolog	-0.324167868	8.071035548	-2.386926625	0.039319338	0.108632465	-4.837702551
170677	Cdhr1	cadherin-related family member 1	-0.018190097	2.397359557	-0.078143101	0.939331128	0.963882621	-6.71986423
68828	Sync	syncoilin	1.641396218	1.46758345	3.699820913	0.005951653	0.028990596	-2.147746923
27276	Plekhb1	pleckstrin homology domain containing, family B (evectins) member 1	0.69945628	8.00497028	5.833585312	0.00019968	0.00305295	0.622389587
67495	Tmem167b	transmembrane protein 167B	-0.013644735	5.658168415	-0.115944975	0.910103745	0.94542653	-7.305805809
19267	Ptpre	protein tyrosine phosphatase, receptor type, E	0.037367719	6.719131609	0.304542977	0.767262865	0.852560238	-7.300894142
