ENTREZID	SYMBOL	GENENAME	logFC	AveExpr	t	P.Value	adj.P.Val	B
56716	Mlst8	MTOR associated protein, LST8 homolog (S. cerevisiae)	-0.024442376	3.112067286	-0.137650091	0.892525766	0.927723051	-6.90531236
17966	Nbr1	NBR1, autophagy cargo receptor	-0.548418699	6.833992798	-4.975503475	0.000219094	0.001837051	0.125602262
270157	NA	NA	-0.159959859	3.968220418	-1.004618078	0.332549412	0.454078778	-6.584453751
19418	Rasgrf2	RAS protein-specific guanine nucleotide-releasing factor 2	0.088385544	0.710280487	0.28178854	0.782330479	0.847504773	-6.307925442
69221	2410006H16Rik	RIKEN cDNA 2410006H16 gene	0.348908388	5.624197281	2.902668137	0.011827899	0.035821136	-3.862435139
14236	Foxn2	forkhead box N2	0.277049488	4.957177775	1.314077915	0.226577611	0.340700198	-6.406439708
74315	Rnf145	ring finger protein 145	0.478666853	5.981321773	4.224764665	0.000894154	0.005094522	-1.298765718
94091	Trim11	tripartite motif-containing 11	-0.178233053	3.749046454	-0.971363994	0.348854905	0.471442611	-6.570547611
329421	Myo3b	myosin IIIB	-0.04402231	-1.235040272	-0.082803659	0.935209044	0.956859275	-5.942920215
20308	Ccl9	chemokine (C-C motif) ligand 9	3.21304463	-0.970871194	5.29262588	0.00014623	0.001358593	1.121257
319742	Mpzl3	myelin protein zero-like 3	0.02465786	2.393216054	0.11524395	0.909929029	0.94010971	-6.74197578
14694	Rack1	receptor for activated C kinase 1	0.744573846	8.690229075	6.203220782	2.57e-05	0.000390944	2.410058269
81896	Ift122	intraflagellar transport 122	-0.426163594	4.697471012	-3.104311909	0.00796281	0.026795159	-3.354267994
22214	Ube2h	ubiquitin-conjugating enzyme E2H	-0.08801494	8.04979533	-0.703865974	0.493343389	0.611296829	-7.098533357
66629	Golph3	golgi phosphoprotein 3	0.34119298	8.024940097	2.836842469	0.013452568	0.039530153	-3.981385967
11430	Acox1	acyl-Coenzyme A oxidase 1, palmitoyl	-0.017174329	6.164598289	-0.151395498	0.881877294	0.919805409	-7.388517323
69155	1810030O07Rik	RIKEN cDNA 1810030O07 gene	-0.185179991	4.41059301	-1.353934923	0.1977389	0.307642955	-6.273363908
414758	Zfp950	zinc finger protein 950	-0.698958973	2.320749596	-3.271617543	0.005729626	0.020903386	-2.567796718
77974	Rdh12	retinol dehydrogenase 12	-0.681255817	1.609456258	-2.584433895	0.021960964	0.05723801	-3.712510135
234673	Ces2e	carboxylesterase 2E	1.522295946	-0.010549514	3.468472785	0.00394175	0.015774782	-1.81777781
94279	Sfxn2	sideroflexin 2	0.350906558	1.122308229	1.094052797	0.292853217	0.413939283	-5.843385656
30928	Zbtb18	zinc finger and BTB domain containing 18	0.277275296	4.741500564	2.19143177	0.046287735	0.10131395	-5.051173096
242669	Azin2	antizyme inhibitor 2	-1.523883095	4.404035384	-8.694892973	1.57e-06	6.21e-05	5.530233969
77057	Ston1	stonin 1	-0.979535283	5.213827771	-6.957134236	8.82e-06	0.000191685	3.545280794
68170	Iftap	intraflagellar transport associated protein	0.06454111	3.476664879	0.36973899	0.717247195	0.797522216	-6.924136864
64074	Smoc2	SPARC related modular calcium binding 2	-0.154434232	3.378304817	-0.921647185	0.37270772	0.495186778	-6.537414747
54369	Nme6	NME/NM23 nucleoside diphosphate kinase 6	0.104947698	0.21072518	0.294615116	0.772718635	0.840880516	-6.19211701
50797	Copb2	coatomer protein complex, subunit beta 2 (beta prime)	0.022940795	7.499974799	0.202273332	0.84268521	0.892177245	-7.365084238
20411	Sorbs1	sorbin and SH3 domain containing 1	-0.257993854	9.186387691	-1.307169527	0.225822257	0.339991548	-6.423622021
16414	Itgb2	integrin beta 2	0.831564201	0.109210478	2.130075447	0.051861101	0.110307863	-4.199929866
15354	Hmgb3	high mobility group box 3	0.748534602	3.768229537	4.699154334	0.000364857	0.002625056	-0.085007654
69228	Zfp746	zinc finger protein 746	-0.298277817	3.567717434	-1.337424003	0.209847045	0.321953069	-6.120539364
83383	Tfap4	transcription factor AP4	1.04154948	0.448596491	2.655871093	0.019294863	0.051873454	-3.358344262
83553	Tktl1	transketolase-like 1	-1.497777582	1.628815008	-5.861503619	4.57e-05	0.000597127	2.305126499
78586	Srbd1	S1 RNA binding domain 1	-0.235983005	4.094452429	-1.659186194	0.119856558	0.210913232	-5.792975194
27967	Cherp	calcium homeostasis endoplasmic reticulum protein	0.266913073	6.335163115	2.483332999	0.026669313	0.066401816	-4.684274151
20811	Srms	src-related kinase lacking C-terminal regulatory tyrosine and N-terminal myristylation sites	0.811990039	-0.831112717	1.751835872	0.102213872	0.186485108	-4.625093088
53424	Tsnax	translin-associated factor X	0.004909675	6.102111915	0.041969171	0.967130679	0.978232065	-7.397862354
217737	Ahsa1	AHA1, activator of heat shock protein ATPase 1	0.308483802	6.562078353	2.877365956	0.012428203	0.03722164	-3.948401861
78514	Arhgap10	Rho GTPase activating protein 10	-0.156534577	5.493754049	-1.338393657	0.202624661	0.313141975	-6.459945186
320506	Lmbrd2	LMBR1 domain containing 2	0.512856651	4.485099657	3.388375247	0.004553673	0.017617386	-2.759381958
18207	Nthl1	nth (endonuclease III)-like 1 (E.coli)	-0.166474236	2.345190178	-0.698601646	0.496525817	0.613981676	-6.484715296
80294	Pofut2	protein O-fucosyltransferase 2	-0.214028027	6.673844082	-1.940726352	0.073219454	0.14469486	-5.629554636
13603	Opn3	opsin 3	0.451196747	0.563451768	1.382565444	0.188989574	0.298069554	-5.384894833
74252	Armc1	armadillo repeat containing 1	-0.392881778	5.038310272	-3.274555619	0.005696595	0.020818544	-3.076459929
18826	Lcp1	lymphocyte cytosolic protein 1	2.233237432	2.395390805	7.251963724	1.72e-05	0.000302112	3.380832907
58996	Arhgap23	Rho GTPase activating protein 23	-0.160081692	6.835856468	-1.383537534	0.188698165	0.297748957	-6.448311725
241638	Lzts3	leucine zipper, putative tumor suppressor family member 3	-0.484224029	4.566775757	-3.472132151	0.003862363	0.015569305	-2.615027345
319710	Frmd6	FERM domain containing 6	-1.341832613	8.763229998	-10.07441995	1.07e-07	1.23e-05	8.077184631
331392	Gm5124	nucleolar and coiled-body phosphoprotein 1 pseudogene	1.733317102	-1.149679477	3.575063737	0.003155693	0.013372816	-1.550027263
545261	Bvht	braveheart long non-coding RNA	0.138675508	2.706160133	0.695891859	0.498168696	0.61552839	-6.568773539
67442	Retsat	retinol saturase (all trans retinol 13,14 reductase)	0.767345902	4.829816435	5.304051388	0.000123993	0.001214839	0.850790497
71228	Dlg5	discs large MAGUK scaffold protein 5	-0.376091985	6.699330881	-3.413332276	0.004335581	0.016949266	-2.908733067
192113	Atp12a	ATPase, H+/K+ transporting, nongastric, alpha polypeptide	-1.27063458	3.171857441	-2.930917606	0.030434122	0.07365556	-3.928080198
105387	Akr1c14	aldo-keto reductase family 1, member C14	-0.055979566	-0.374180299	-0.135313904	0.894337801	0.928773178	-6.104613732
27965	Spg21	SPG21, maspardin	-0.428988339	5.286891181	-3.406045368	0.004398151	0.017137206	-2.853108356
19212	Pter	phosphotriesterase related	0.054202203	2.61981546	0.267808928	0.792848618	0.854592261	-6.763944318
329416	Nostrin	nitric oxide synthase trafficker	-0.222355456	-0.586525646	-0.522492574	0.609699112	0.710747847	-5.93391444
16182	Il18r1	interleukin 18 receptor 1	2.562613526	-0.737220542	5.470241944	9.01e-05	0.000967723	1.583501754
67278	Pagr1a	PAXIP1 associated glutamate rich protein 1A	-0.389307149	2.376693089	-1.697640369	0.112233833	0.200486198	-5.363112045
76022	Gon4l	gon-4-like (C.elegans)	-0.834238046	4.828510574	-6.677469926	1.19e-05	0.000233772	3.255153575
225579	Slc27a6	solute carrier family 27 (fatty acid transporter), member 6	0.765234564	1.541930071	2.616718281	0.020634308	0.054676054	-3.631166705
100502586	Gm19265	predicted gene, 19265	-0.239166635	1.35620482	-0.77567478	0.451228421	0.572387125	-6.194306663
11911	Atf4	activating transcription factor 4	-0.021016245	8.97967875	-0.173990672	0.864425476	0.908351365	-7.286024526
83485	Ngrn	neugrin, neurite outgrowth associated	0.099838285	3.397714588	0.594901808	0.561636928	0.670645829	-6.792891183
263876	Spata2	spermatogenesis associated 2	-0.06458401	5.369895107	-0.507722463	0.619748401	0.71891828	-7.208407421
56075	Pdss1	prenyl (solanesyl) diphosphate synthase, subunit 1	0.589706724	1.881018449	2.323481461	0.036140762	0.084136691	-4.228356977
105827	Amigo2	adhesion molecule with Ig like domain 2	0.228778513	2.501356441	1.0668165	0.304551119	0.425723394	-6.193570988
66531	Cmc2	COX assembly mitochondrial protein 2	0.149773253	1.798942276	0.547088022	0.593145951	0.697931625	-6.450984902
114601	Ehbp1l1	EH domain binding protein 1-like 1	-0.26767158	8.095027659	-2.186066477	0.046751821	0.102088362	-5.167322171
70316	Ndufab1	NADH:ubiquinone oxidoreductase subunit AB1	0.610216916	4.65618134	4.266948804	0.000824846	0.004805786	-1.067676391
19651	Rbl2	RB transcriptional corepressor like 2	-0.86591376	5.604659865	-6.921391723	8.08e-06	0.000180873	3.572556597
22763	Zfr	zinc finger RNA binding protein	-0.190927635	7.197311318	-1.715688213	0.108805083	0.195965178	-5.973416752
22717	Zfp59	zinc finger protein 59	-0.598707303	0.875997042	-1.978951498	0.068348418	0.137364925	-4.597233626
60411	Cenpk	centromere protein K	1.878326949	0.471128847	5.016745	0.000203206	0.001736676	0.929308656
235044	Plppr2	phospholipid phosphatase related 2	-0.633269958	2.256068853	-2.849462843	0.013124965	0.038816736	-3.357791466
319636	Fsd1l	fibronectin type III and SPRY domain containing 1-like	-0.740418761	3.025288134	-3.716651552	0.00239163	0.010888977	-1.84491872
231086	Hadhb	hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta	0.863073204	6.429361492	3.913477201	0.006947899	0.02405316	-2.912368997
17967	Ncam1	neural cell adhesion molecule 1	0.185713507	5.538829197	1.62354134	0.127321168	0.220415548	-6.073506318
68692	1110028F18Rik	RIKEN cDNA 1110028F18 gene	-1.222955167	-0.933331386	-2.449906812	0.028429057	0.069906367	-3.519072431
66734	Map1lc3a	microtubule-associated protein 1 light chain 3 alpha	-0.099293921	7.065687894	-0.863743018	0.402644285	0.525125433	-7.013262644
22775	Zik1	zinc finger protein interacting with K protein 1	0.202268528	-0.382950914	0.499470683	0.625397549	0.723224244	-5.984756082
11812	Apoc1	apolipoprotein C-I	0.517197402	6.647640016	3.978175886	0.001537349	0.007731929	-1.842529682
100037278	Niban3	niban apoptosis regulator 3	0.022158984	1.667159798	0.087394316	0.931626559	0.954432842	-6.572848963
56636	Fgf21	fibroblast growth factor 21	5.150701434	-0.438242396	9.184633613	3.27e-07	2.3e-05	5.888414697
78834	Zfp623	zinc finger protein 623	1.453193995	3.559448957	7.966897214	1.69e-06	6.48e-05	5.425663327
11656	Alas2	aminolevulinic acid synthase 2, erythroid	0.51040684	-0.438147056	1.237739597	0.23667011	0.352286104	-5.358470597
18805	Pld1	phospholipase D1	-0.34908274	4.940593943	-2.582786129	0.022030842	0.057338388	-4.383867807
73847	Fam110a	family with sequence similarity 110, member A	1.496159827	6.319048675	13.45023464	2.9e-09	9.78e-07	11.72811095
56530	Cnpy2	canopy FGF signaling regulator 2	0.069965684	4.989242878	0.566989675	0.579921487	0.687043519	-7.119537792
56710	Brinp1	bone morphogenic protein/retinoic acid inducible neural specific 1	0.072558855	3.023668713	0.1468091	0.889417516	0.925356872	-6.881442961
26987	Eif4e2	eukaryotic translation initiation factor 4E member 2	0.17990003	5.864661364	1.633113374	0.125278072	0.217942367	-6.085200979
319554	Idi1	isopentenyl-diphosphate delta isomerase	-1.742547014	4.535173414	-8.451321272	1.27e-05	0.000245052	3.646380445
66964	Golt1b	golgi transport 1B	0.272205331	4.303839725	1.793542207	0.09505016	0.17635218	-5.627128647
226089	Ric1	RAB6A GEF complex partner 1	0.281928795	6.472524906	2.481329687	0.026771769	0.066598473	-4.689616757
54604	Pcnx	pecanex homolog	-0.40085955	6.792433219	-3.655542045	0.002695299	0.011912215	-2.431570186
56273	Pex14	peroxisomal biogenesis factor 14	0.062303271	4.840813574	0.503654667	0.622530113	0.720907249	-7.130954967
19072	Prep	prolyl endopeptidase	0.335723714	5.666257565	2.606775058	0.021168549	0.055713242	-4.428100048
56190	Rbm38	RNA binding motif protein 38	0.593115968	6.887643287	5.449059413	9.36e-05	0.000987611	1.00572403
68938	Aspscr1	alveolar soft part sarcoma chromosome region, candidate 1 (human)	-0.083965129	4.523856737	-0.620431021	0.545188825	0.656646761	-7.008734543
67861	Akr1b10	aldo-keto reductase family 1, member B10 (aldose reductase)	-0.125445538	3.13620932	-0.703935807	0.493301255	0.611296829	-6.662540531
105005	Lratd1	LRAT domain containing 1	-0.175794461	5.395117778	-1.285235296	0.220822972	0.334523812	-6.514737772
69752	Zfp511	zinc finger protein 511	-0.312663813	3.740578386	-1.999665679	0.065834214	0.133236805	-5.188708444
67797	Snrnp48	small nuclear ribonucleoprotein 48 (U11/U12)	0.353593931	4.578497803	2.634580715	0.019933974	0.053268655	-4.225084306
14772	Grk4	G protein-coupled receptor kinase 4	-0.32381654	2.037715562	-1.240532264	0.235698371	0.351134389	-5.895904497
229933	Clca2	chloride channel accessory 2	-1.164252536	1.858426496	-4.69777235	0.000365798	0.002628962	0.230088814
100043600	Gm4544	predicted gene 4544	-1.177396954	0.247784515	-3.025260333	0.009300795	0.030077589	-2.65973068
108012	Ap1s2	adaptor-related protein complex 1, sigma 2 subunit	0.089989375	3.022394253	0.497224798	0.626939345	0.724475727	-6.76401428
57743	Sec61a2	Sec61, alpha subunit 2 (S. cerevisiae)	-0.108277086	4.489713736	-0.790090997	0.442977832	0.564901258	-6.879439587
226144	Erlin1	ER lipid raft associated 1	0.632610499	4.356897948	3.731964233	0.002598365	0.011596639	-2.139249444
12614	Celsr1	cadherin, EGF LAG seven-pass G-type receptor 1	-1.326297759	4.03534848	-8.959986558	4.34e-07	2.69e-05	6.751366072
102566	Ano10	anoctamin 10	-0.473988367	5.090508698	-3.720312505	0.00237458	0.010842934	-2.208930404
20104	Rps6	ribosomal protein S6	0.641833648	8.627517735	5.430584805	9.67e-05	0.001012085	1.04034523
66409	Rsl1d1	ribosomal L1 domain containing 1	0.89933346	6.60664882	7.420262661	3.77e-06	0.000109771	4.334760715
330695	Ctxn1	cortexin 1	-0.543802391	1.765119044	-2.239868431	0.042289063	0.094824551	-4.35489946
100042807	Eif3j2	eukaryotic translation initiation factor 3, subunit J2	0.456930998	5.031768314	3.570614195	0.003183354	0.013457163	-2.489756307
668224	Gm9054	predicted gene 9054	0.061048502	-1.237460911	0.109513174	0.914412971	0.943678162	-5.939508201
76932	Arfip2	ADP-ribosylation factor interacting protein 2	-0.096900306	4.856334584	-0.723150792	0.481789591	0.601733882	-6.99442026
382620	Tmed8	transmembrane p24 trafficking protein 8	-0.221363749	5.320858228	-1.779025378	0.097491361	0.179834865	-5.81849659
70231	Gorasp2	golgi reassembly stacking protein 2	0.286685107	6.620388456	2.671711326	0.018551172	0.050399363	-4.337946792
20499	Slc12a7	solute carrier family 12, member 7	0.126322559	4.467075638	0.912488445	0.377338295	0.500150715	-6.768398144
20788	Srebf2	sterol regulatory element binding factor 2	-0.66776927	8.703291735	-5.481031121	8.84e-05	0.000957699	1.135529586
329506	Ctdspl2	CTD (carboxy-terminal domain, RNA polymerase II, polypeptide A) small phosphatase like 2	-0.029980881	5.474467738	-0.230707155	0.820967522	0.875587598	-7.328404946
69017	Prrt2	proline-rich transmembrane protein 2	-0.500163388	1.442074413	-1.816672339	0.091272907	0.170784586	-4.973705523
232875	Zscan18	zinc finger and SCAN domain containing 18	0.91248412	0.892413367	2.937176284	0.011054963	0.034191575	-2.919347712
103724	Tbc1d10a	TBC1 domain family, member 10a	0.445690923	5.806475507	3.834536045	0.001900268	0.009083258	-2.053653893
66591	Mad2l1bp	MAD2L1 binding protein	-0.369083006	2.570544348	-1.485471581	0.161752983	0.265723665	-5.70813269
16678	Krt1	keratin 1	0.881072448	-0.889226609	1.924021083	0.075445745	0.147905616	-4.363072068
73174	Tbkbp1	TBK1 binding protein 1	-0.040028775	4.12435504	-0.282617952	0.781707804	0.847091648	-7.09255253
67980	Gnpda2	glucosamine-6-phosphate deaminase 2	-0.494308254	4.810173685	-3.677851523	0.00258015	0.011543549	-2.250274779
142688	Asb13	ankyrin repeat and SOCS box-containing 13	0.110413477	4.189100792	0.786930993	0.444764275	0.566720924	-6.823785838
108155	Ogt	O-linked N-acetylglucosamine (GlcNAc) transferase (UDP-N-acetylglucosamine:polypeptide-N-acetylglucosaminyl transferase)	-0.008219238	7.153733247	-0.073298835	0.942631029	0.961748034	-7.396246653
18766	Pkdrej	polycystin (PKD) family receptor for egg jelly	0.255544676	-0.87995043	0.505953254	0.620957512	0.719889809	-5.884271825
21899	Tlr6	toll-like receptor 6	0.089843033	0.437787713	0.258105029	0.800174637	0.86065789	-6.252696212
68420	Ankrd13a	ankyrin repeat domain 13a	-0.058449566	5.961484754	-0.529505555	0.604955979	0.707427504	-7.245436107
108660	Rnf187	ring finger protein 187	0.151627764	6.822738329	1.39695457	0.184713611	0.293300547	-6.430183745
18700	Piga	phosphatidylinositol glycan anchor biosynthesis, class A	-0.258110502	4.576968345	-1.970442376	0.069406418	0.138922999	-5.398030209
58523	Elp2	elongator acetyltransferase complex subunit 2	-0.070575212	5.504233236	-0.601459087	0.557386769	0.666974198	-7.169375492
330361	Gcfc2	GC-rich sequence DNA binding factor 2	-0.191067511	0.712365655	-0.52735151	0.606493222	0.708349332	-6.207180643
547253	Parp14	poly (ADP-ribose) polymerase family, member 14	-0.235218972	5.403666608	-1.780502101	0.097584936	0.179937288	-5.826935443
230721	Pabpc4	poly(A) binding protein, cytoplasmic 4	0.705901903	6.156398227	6.391772264	1.88e-05	0.00032019	2.669847493
67661	Ift172	intraflagellar transport 172	0.0193286	5.624770684	0.171760362	0.866144987	0.909346476	-7.355667545
27277	Golga5	golgi autoantigen, golgin subfamily a, 5	-0.296903368	5.33910125	-2.580486441	0.022128725	0.057550912	-4.445336234
67698	Fam174a	family with sequence similarity 174, member A	-0.551401136	3.888191165	-3.713717484	0.002405384	0.010934056	-2.019740044
13599	Ecel1	endothelin converting enzyme-like 1	1.482539045	-1.157252957	2.995414698	0.009861933	0.031483178	-2.559071127
100503864	NA	NA	-0.28037267	0.957588573	-0.906433728	0.38042109	0.503173038	-5.991460526
72190	2510009E07Rik	RIKEN cDNA 2510009E07 gene	-0.804777454	5.677004804	-5.138159789	0.000398674	0.002818129	-0.244723577
11443	Chrnb1	cholinergic receptor, nicotinic, beta polypeptide 1 (muscle)	-0.107768015	2.698188005	-0.530618557	0.604204911	0.70695712	-6.673059175
29809	Rabgap1l	RAB GTPase activating protein 1-like	-0.317754071	6.423422876	-2.960452954	0.010561942	0.033099683	-3.789664664
60599	Trp53inp1	transformation related protein 53 inducible nuclear protein 1	-1.232895959	6.039330548	-11.03015352	3.51e-08	5.92e-06	9.180359698
66815	Mcub	mitochondrial calcium uniporter dominant negative beta subunit	-1.479538769	-0.791252085	-3.331129567	0.005096462	0.019209219	-1.997653698
93705	Pcdhgb8	protocadherin gamma subfamily B, 8	-0.456476043	1.678014972	-1.69362566	0.113009316	0.201414971	-5.211101793
74173	Rab10os	RAB10, member RAS oncogene family, opposite strand	0.012048838	3.420253187	0.067491929	0.947168215	0.964989262	-6.982017754
70423	Tspan15	tetraspanin 15	0.455881419	2.904927761	2.198854139	0.045652819	0.100399401	-4.669062178
72805	Zfp839	zinc finger protein 839	-0.099728281	2.570739038	-0.461274314	0.651862488	0.74478321	-6.679313116
12522	Cd83	CD83 antigen	3.040784076	-0.348825067	7.001328769	7.14e-06	0.000166133	3.786329906
100302592	Snord14a	small nucleolar RNA, C/D box 14A	1.144477013	0.527702265	3.428052793	0.004211898	0.016565913	-1.949413677
71148	Mier1	MEIR1 treanscription regulator	-0.235672513	6.104148536	-2.180239833	0.047260739	0.102961254	-5.219804249
320127	Dgki	diacylglycerol kinase, iota	-0.409030057	2.731623921	-1.963815236	0.070240749	0.140096374	-5.029021962
19043	Ppm1b	protein phosphatase 1B, magnesium dependent, beta isoform	-0.312825292	6.332091461	-2.785033161	0.0148835	0.042631176	-4.123589257
224454	Zdhhc14	zinc finger, DHHC domain containing 14	-0.347420516	3.912607265	-1.916962952	0.077697925	0.151394103	-5.363013656
210105	Zfp719	zinc finger protein 719	-1.035825272	3.777018533	-5.638509223	7.56e-05	0.000851005	1.538129513
26949	Vat1	vesicle amine transport 1	-0.420033583	6.027566795	-3.656726252	0.002689058	0.011895749	-2.419758118
216344	Rab21	RAB21, member RAS oncogene family	0.676563577	7.184817275	5.352016172	0.000117167	0.001161594	0.791620565
110895	Slc9a4	solute carrier family 9 (sodium/hydrogen exchanger), member 4	-0.689849425	-0.186014318	-1.778509229	0.097579176	0.179937288	-4.699385146
227933	Ccdc148	coiled-coil domain containing 148	-1.065315596	0.586378012	-3.22312745	0.00630328	0.022468503	-2.345009536
70239	Gtf3c5	general transcription factor IIIC, polypeptide 5	0.159900263	4.320551454	0.952736656	0.358320697	0.480663363	-6.702052064
22258	Usp4	ubiquitin specific peptidase 4 (proto-oncogene)	-0.177963306	6.062663734	-1.571082141	0.139036688	0.236656352	-6.185269481
13349	Ackr1	atypical chemokine receptor 1 (Duffy blood group)	1.430783492	3.257621028	7.463125083	3.53e-06	0.000105117	4.712775949
67552	Macroh2a3	macroH2A.3 histone	0.254126133	-0.523825973	0.523081549	0.609471169	0.710598905	-5.944227386
11790	Speg	SPEG complex locus	-0.668218279	7.417217497	-5.5412241	7.96e-05	0.000884593	1.18331887
15441	Hp1bp3	heterochromatin protein 1, binding protein 3	-0.077765052	7.143343468	-0.697878105	0.496964168	0.614277414	-7.143677483
73825	Ppp1r21	protein phosphatase 1, regulatory subunit 21	-0.537544374	4.429432034	-3.911914646	0.001634826	0.008106705	-1.729418793
74351	Ddx23	DEAD box helicase 23	-0.192735534	5.931718658	-1.662361576	0.11921043	0.209987381	-6.047795352
12518	Cd79a	CD79A antigen (immunoglobulin-associated alpha)	0.605672529	-0.599967092	1.267128679	0.226291228	0.340537158	-5.294182299
71474	Ppp6r2	protein phosphatase 6, regulatory subunit 2	-0.53204288	4.043425239	-3.643763381	0.00275818	0.01209966	-2.185987806
94190	Ophn1	oligophrenin 1	0.004066927	3.942582657	0.02723692	0.978664761	0.986312209	-7.097058856
18391	Sigmar1	sigma non-opioid intracellular receptor 1	-0.270294556	3.356584926	-1.52229832	0.15074805	0.251518592	-5.832852124
15519	Hsp90aa1	heat shock protein 90, alpha (cytosolic), class A member 1	0.024035024	9.355234772	0.188774636	0.853045901	0.899899498	-7.260092944
11979	Atp7b	ATPase, Cu++ transporting, beta polypeptide	1.464548611	0.503881518	4.008432075	0.001355934	0.00701299	-0.868732769
74487	5430405H02Rik	RIKEN cDNA 5430405H02 gene	0.161396751	-0.028668733	0.417924423	0.682498863	0.769492286	-6.095693745
66205	Cd302	CD302 antigen	1.089961106	2.617767304	4.797808467	0.000303794	0.002316651	0.306932906
114229	Kiss1r	KISS1 receptor	0.355492445	2.349374993	1.436778342	0.173728768	0.279864826	-5.718226512
53422	Ybx2	Y box protein 2	-0.359790474	2.743018624	-1.885165558	0.0808632	0.155764592	-5.15768101
114714	Rad51c	RAD51 paralog C	0.267931174	1.205105812	0.904602944	0.381356627	0.504269407	-6.047760346
381979	Brsk1	BR serine/threonine kinase 1	-0.448241422	4.428490908	-3.344089855	0.00496815	0.01885725	-2.842401949
56017	Slc2a8	solute carrier family 2, (facilitated glucose transporter), member 8	-0.232484677	3.483163202	-1.348007623	0.199590866	0.309904303	-6.091527179
75141	Rasd2	RASD family, member 2	2.403790123	1.635288112	6.633731515	3.14e-05	0.000454875	2.784713989
22658	Pcgf2	polycomb group ring finger 2	0.196489418	4.890508421	1.104501607	0.295363659	0.41682326	-6.64238863
66714	4921524J17Rik	RIKEN cDNA 4921524J17 gene	0.008697733	3.420331898	0.050546931	0.960418385	0.973455429	-6.983124652
224814	Abcc10	ATP-binding cassette, sub-family C (CFTR/MRP), member 10	-0.01715871	3.990674313	-0.10129476	0.920815583	0.947936188	-7.102135175
74470	Cep72	centrosomal protein 72	-0.041105067	1.557717371	-0.161377795	0.874158824	0.915186424	-6.537461734
23828	Bves	blood vessel epicardial substance	0.154263535	3.902792204	1.017569935	0.3265711	0.448288747	-6.556102431
100861803	NA	NA	0.076160435	2.031646973	0.314619822	0.75780544	0.828539188	-6.610888755
11803	Aplp1	amyloid beta (A4) precursor-like protein 1	-0.311028193	4.95111279	-2.528940313	0.024436113	0.062150436	-4.484878096
72692	Hnrnpll	heterogeneous nuclear ribonucleoprotein L-like	0.246118315	6.233601821	2.2034101	0.045267145	0.099771662	-5.181681981
22256	Ung	uracil DNA glycosylase	-0.035209846	2.920152736	-0.134664878	0.895485797	0.929678235	-6.861847715
16956	Lpl	lipoprotein lipase	0.221509755	4.41284372	1.639962003	0.123833763	0.216198572	-5.879220761
104111	Adcy3	adenylate cyclase 3	-0.099303981	4.560084134	-0.752056605	0.464781891	0.585594428	-6.922029622
239839	Ccdc14	coiled-coil domain containing 14	0.000130261	0.907085081	0.000325166	0.999746291	0.999782839	-6.395589099
232976	Zfp574	zinc finger protein 574	-0.502836489	4.903294355	-3.515145364	0.003640607	0.014868723	-2.601017785
73261	1700037C18Rik	RIKEN cDNA 1700037C18 gene	-0.059208059	-0.01033531	-0.158498325	0.876383945	0.916433923	-6.176889546
19047	Ppp1cc	protein phosphatase 1 catalytic subunit gamma	0.295324138	5.707300844	2.651578693	0.01928896	0.051873454	-4.345488494
64291	Osbpl1a	oxysterol binding protein-like 1A	-0.101322377	5.358898073	-0.869740544	0.399470773	0.521946202	-6.950186675
12038	Bche	butyrylcholinesterase	1.58948718	-1.284248491	2.982224286	0.010120478	0.032056088	-2.572488814
21411	Tcf20	transcription factor 20	-0.27084146	5.769888986	-2.303217451	0.037548141	0.086677115	-4.989222965
239250	Slitrk6	SLIT and NTRK-like family, member 6	-0.550156324	-0.796540418	-1.251560457	0.231743401	0.346589039	-5.280868549
231549	Lrrc8d	leucine rich repeat containing 8D	-0.195416977	6.923634215	-1.223872063	0.250481464	0.367295145	-6.638945787
14208	Ppm1g	protein phosphatase 1G (formerly 2C), magnesium-dependent, gamma isoform	0.492459257	6.169724108	4.079398562	0.001182279	0.006315133	-1.590036496
16667	Krt17	keratin 17	-0.610953021	10.63424256	-3.264971633	0.008240431	0.02740895	-3.220148148
74211	1700017B05Rik	RIKEN cDNA 1700017B05 gene	-0.300262603	5.549995891	-2.023894842	0.067199824	0.135363326	-5.47107369
27762	Vwa7	von Willebrand factor A domain containing 7	-1.841507971	4.112381296	-9.04946323	2.66e-06	8.6e-05	5.157187506
272636	Esyt3	extended synaptotagmin-like protein 3	2.317854435	0.524877475	5.34621218	0.000142635	0.001338335	1.290625792
22695	Zfp36	zinc finger protein 36	-0.586438636	11.23349876	-3.620907098	0.002982434	0.01280623	-2.291788218
71740	Nectin4	nectin cell adhesion molecule 4	3.036018424	-0.609415187	5.355657928	0.000138913	0.001317354	1.225179245
100503238	NA	NA	-0.716834581	0.599801581	-2.15230464	0.049773351	0.106839487	-4.259633275
240913	Adamts4	a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 4	-0.490153761	7.207541171	-1.178606106	0.314917872	0.43600467	-6.646507487
22190	Ubc	ubiquitin C	-0.146235205	1.311963727	-0.539844441	0.59799718	0.701835373	-6.341382907
19298	Pex19	peroxisomal biogenesis factor 19	-0.112017761	5.780268191	-0.96981576	0.34900141	0.4715115	-6.89803229
19763	Ring1	ring finger protein 1	-0.166753106	3.131338521	-0.872231893	0.398157443	0.520997938	-6.52678177
