ENTREZID,SYMBOL,GENENAME,basalvirgin1,basalvirgin2,basalpregnant1,basalpregnant2,basallactate1,basallactate2
243372,Zfp775,zinc finger protein 775,0.599041996,-0.169264393,0.261262108,0.233646968,0.629867716,1.064628332
243373,AI854703,expressed sequence AI854703,-2.384469881,-2.023413527,-0.475703486,-2.139811428,-3.89369424,-3.858203807
243374,Gimap8,"GTPase, IMAP family member 8",0.814309983,2.050933814,-0.90312471,0.509281411,-0.193254522,0.746658251
317758,Gimap9,"GTPase, IMAP family member 9",0.924282825,1.309569756,0.304983485,0.182116667,0.403986309,-0.313883291
107526,Gimap4,"GTPase, IMAP family member 4",1.763428814,2.779972493,0.467712986,0.466846144,1.06050207,0.579201505
231931,Gimap6,"GTPase, IMAP family member 6",3.72024799,4.385977409,2.710569509,2.989471589,2.666001502,2.741709035
16205,Gimap1,"GTPase, IMAP family member 1",-0.229191656,0.504965445,-1.673642864,-2.791888124,-0.955094785,-0.799310118
317757,Gimap5,"GTPase, IMAP family member 5",1.315969837,1.997245944,-0.088680363,0.233646968,-0.434262621,-0.585185313
83408,Gimap3,"GTPase, IMAP family member 3",-1.089013998,-1.079997055,-1.854215109,-2.139811428,-3.156728646,-1.983734689
65963,Tmem176b,transmembrane protein 176B,8.286749496,7.833730118,9.141693337,9.120947762,8.269011778,8.126807938
66058,Tmem176a,transmembrane protein 176A,6.310600194,6.1826616,7.518069565,7.517913015,6.49468188,6.382190034
666105,Gm7932,predicted gene 7932,-5.8439015,-2.264421626,-1.854215109,-0.844355544,-5.478656741,-3.858203807
76507,Aoc1,"amine oxidase, copper-containing 1",-1.756438659,-2.023413527,-2.301674086,-2.429318045,-3.156728646,-3.121238213
93695,Gpnmb,glycoprotein (transmembrane) nmb,0.897565487,-0.438451026,-1.006218203,-0.844355544,-1.086339318,-1.536275712
75593,Malsu1,mitochondrial assembly of ribosomal large subunit 1,3.089789155,2.923605181,3.130677998,2.797361735,3.266177097,3.182542535
140488,Igf2bp3,insulin-like growth factor 2 mRNA binding protein 3,-0.634448134,0.542933296,0.388641415,-0.044654195,0.825124007,0.896683695
101214,Tra2a,transformer 2 alpha,7.289722387,7.22323573,6.561667471,6.481907475,6.487488173,6.675450382
57895,Ccdc126,coiled-coil domain containing 126,2.080911004,2.102695242,2.210437849,2.037381574,2.005159037,2.38338218
231946,Fam221a,"family with sequence similarity 221, member A",1.355770845,1.533534598,-0.716711586,0.331494291,1.341522222,1.377012655
109648,Npy,neuropeptide Y,3.735414438,4.036034938,0.778053106,0.740606957,-0.349373724,-0.799310118
56524,Mpp6,"membrane protein, palmitoylated 6 (MAGUK p55 subfamily member 6)",4.65694038,4.481940004,4.298238756,4.123564485,3.708695332,3.484611654
54722,Gsdme,gasdermin E,1.394503239,1.33142919,0.868250915,1.540308306,0.964286755,0.966224628
71720,Osbpl3,oxysterol binding protein-like 3,5.500949184,5.278258531,4.552910999,5.054497732,5.959615315,5.358542051
13063,Cycs,"cytochrome c, somatic",4.44034425,4.274737185,4.432419656,4.332971706,4.119395759,3.989375593
70821,4921507P07Rik,RIKEN cDNA 4921507P07 gene,2.150451937,2.024339604,1.084384346,1.220935916,1.681214596,2.291543312
18025,Nfe2l3,"nuclear factor, erythroid derived 2, like 3",1.355770845,0.651186186,0.714627726,1.030113574,-0.52446043,-0.585185313
53379,Hnrnpa2b1,heterogeneous nuclear ribonucleoprotein A2/B1,9.971706949,10.07388426,10.14148139,10.09105509,9.838932525,9.733513317
12417,Cbx3,chromobox 3,4.386118936,4.351625904,4.577630678,4.520994831,4.41464479,4.444054308
71982,Snx10,sorting nexin 10,3.882316659,4.223053029,3.416313833,3.968713029,2.774008692,2.433350639
54353,Skap2,src family associated phosphoprotein 2,3.735414438,3.781958309,3.708536112,3.764891609,3.512865105,3.373817315
100504068,NA,NA,-1.20004531,-0.769656935,-1.673642864,-1.351315533,-0.834800551,-0.085614303
58875,Hibadh,3-hydroxyisobutyrate dehydrogenase,5.197073099,5.171722037,5.704970756,5.705108275,5.739906495,5.610080818
52440,Tax1bp1,Tax1 (human T cell leukemia virus type I) binding protein 1,7.820879086,7.922142857,8.354506975,8.403308295,8.458992938,8.319111906
231986,Jazf1,JAZF zinc finger 1,3.475770621,3.244813548,4.332971981,4.106389341,4.085492749,3.768721987
666259,Gm15573,predicted gene 15573,-0.799507381,-0.594570228,-0.03318525,-0.044654195,-0.620675746,-0.085614303
320189,NA,NA,1.232914097,1.070562621,0.681837791,0.423124767,1.207843786,1.298300679
100504577,NA,NA,-0.799507381,-0.769656935,-1.368788282,-2.791888124,-0.834800551,-0.398772188
231991,Creb5,cAMP responsive element binding protein 5,4.719294772,4.534712789,3.329006715,3.799500646,6.146595481,6.159996372
66873,Tril,TLR4 interactor with leucine-rich repeats,4.572896028,4.449823891,5.110029479,5.065204238,5.306795727,5.650251257
69993,Chn2,chimerin 2,3.113200542,3.344925033,1.418803385,1.477572551,1.315759126,1.243334219
100042056,9130019P16Rik,RIKEN cDNA 9130019P16 gene,0.756011342,0.934358238,1.033310161,0.939915765,1.06050207,0.966224628
78004,Prr15,proline rich 15,-2.143461782,-1.331535822,-5.761105705,-5.599243046,-3.89369424,-5.443166308
330319,Wipf3,"WAS/WASL interacting protein family, member 3",5.583935104,5.864392907,5.88859956,5.90904694,5.924887937,5.656838917
69938,Scrn1,secernin 1,-0.985920505,-0.36630124,0.388641415,0.283400003,1.315759126,1.633649289
231997,Fkbp14,FK506 binding protein 14,4.302030646,4.172479159,4.332971981,4.269579509,3.932854247,4.16231321
231999,Plekha8,"pleckstrin homology domain containing, family A (phosphoinositide binding specific) member 8",3.293089612,3.458541108,3.544955984,3.397936435,3.579334982,3.598492844
68235,Mturn,"maturin, neural progenitor differentiation regulator homolog (Xenopus)",1.807150191,2.010856375,1.133712058,1.639161693,2.696268942,2.800007676
387524,Znrf2,zinc and ring finger 2,3.708767598,3.649011815,3.764415104,3.702253149,3.836492822,3.959845716
107607,Nod1,nucleotide-binding oligomerization domain containing 1,3.617577947,3.627085936,3.355238256,3.447880866,4.20609188,4.64031302
110175,Ggct,gamma-glutamyl cyclotransferase,1.792723121,0.962647282,0.467712986,0.073182296,0.543711072,1.064628332
353172,Gars,glycyl-tRNA synthetase,5.390317178,5.203183924,5.364953411,5.194360263,4.944459169,4.836444273
330323,Mindy4,MINDY lysine 48 deubiquitinase 4,3.095677714,3.20983741,2.352636461,2.372300508,2.754962936,2.809499125
11826,Aqp1,aquaporin 1,7.614889576,8.431518424,5.995867521,6.389086603,5.698139737,6.185734844
11517,Adcyap1r1,adenylate cyclase activating polypeptide 1 receptor 1,-1.320339544,-0.438451026,-1.513178192,-1.351315533,0.825124007,-0.157764089
232016,Ccdc129,coiled-coil domain containing 129,7.44798864,7.106860012,4.327682534,4.871415828,7.023429163,7.354292578
66373,Lsm5,"LSM5 homolog, U6 small nuclear RNA and mRNA degradation associated",-1.937010904,-1.331535822,-0.90312471,-1.511780205,-1.571766145,-2.273241306
78937,Avl9,AVL9 cell migration associated,5.663397624,5.68924574,5.01614961,4.828069798,4.855616545,4.924248443
210973,Kbtbd2,kelch repeat and BTB (POZ) domain containing 2,5.752754168,5.741202923,5.618814113,5.549868944,5.458717079,5.406238793
27055,Fkbp9,FK506 binding protein 9,7.325553798,7.361785184,7.766493475,7.734331631,7.55562639,7.43660837
107569,Nt5c3,"5'-nucleotidase, cytosolic III",3.952138109,3.859229522,4.067030779,4.060752846,4.096882506,4.058670877
243382,Ppm1k,protein phosphatase 1K (PP2C domain containing),2.659924238,2.1403329,1.959993484,1.695377703,2.696268942,3.232790725
67138,Herc6,hect domain and RLD 6,3.02337724,3.000660608,3.154773674,2.981957536,3.600828043,3.068586346
66459,Pyurf,Pigy upstream reading frame,3.613479379,3.679158778,4.306328656,4.507974029,4.396324607,4.252061984
71835,Lancl2,LanC (bacterial lantibiotic synthetase component C)-like 2,3.224876778,2.937924853,2.935861821,2.920393207,3.102543841,3.052688719
232023,Vopp1,"vesicular, overexpressed in cancer, prosurvival protein 1",4.946446997,4.513356716,4.872797704,5.065204238,5.26533612,5.185279232
26357,Abcg2,ATP binding cassette subfamily G member 2 (Junior blood group),4.553773133,4.994679631,4.568690633,4.645120789,4.031118264,3.929698752
73998,Herc3,hect domain and RLD 3,3.192272113,3.020980592,2.956570718,3.292540657,2.820551278,3.138034274
58243,Nap1l5,nucleosome assembly protein 1-like 5,-1.937010904,-0.514399879,-0.269252609,0.331494291,-1.230729227,-0.919604352
58909,Fam13a,"family with sequence similarity 13, member A",3.02337724,3.43349369,3.178473509,3.375171544,3.747755452,3.821276292
68140,Tigd2,tigger transposable element derived 2,2.960229521,3.526445173,4.1442813,4.024638444,4.077849314,3.825960371
243385,Gprin3,GPRIN family member 3,3.293089612,3.7252954,1.418803385,2.008087267,3.425225105,3.587500828
70945,Mmrn1,multimerin 1,-0.289312648,-0.769656935,-5.761105705,-3.277314951,-1.778217023,-2.273241306
232035,Ccser1,coiled-coil serine rich 1,-0.799507381,-0.679459126,-0.551652339,-1.07568109,-2.671301819,-1.195238794
13990,Smarcad1,"SWI/SNF-related, matrix-associated actin-dependent regulator of chromatin, subfamily a, containing DEAD/H box 1",4.494834883,4.462260994,4.33560945,4.206500826,4.583389397,4.552600843
414084,Tnip3,TNFAIP3 interacting protein 3,-4.258938999,-2.916498323,-2.060665987,-1.692352451,-5.478656741,-5.443166308
68169,Ndnf,neuron-derived neurotrophic factor,-0.799507381,-0.86587225,-2.301674086,-1.692352451,-1.778217023,-2.635811386
70779,Prdm5,PR domain containing 5,3.36311282,3.180028601,2.556306909,2.524878266,3.183121357,3.092109069
56150,Mad2l1,MAD2 mitotic arrest deficient-like 1,3.262007009,3.448574264,3.296886018,3.158980168,1.939195774,2.040649469
100042008,Gm9794,predicted pseudogene 9794,8.930525253,9.233566256,8.90350824,8.858714898,8.310367388,8.214487094
75373,4930597O21Rik,RIKEN cDNA 4930597O21 gene,-0.352048404,-0.594570228,0.169631633,0.378036877,0.013196356,0.171543536
14701,Gng12,"guanine nucleotide binding protein (G protein), gamma 12",6.955177709,7.128871315,7.557295879,7.546848258,7.363104146,7.180943728
13197,Gadd45a,growth arrest and DNA-damage-inducible 45 alpha,5.352700627,5.806065283,6.191999446,6.532935335,6.449491475,6.05817331
320172,E230016M11Rik,RIKEN cDNA E230016M11 gene,-1.20004531,-0.109143401,0.388641415,0.378036877,0.403986309,0.534113616
66870,Serbp1,serpine1 mRNA binding protein 1,8.342444914,8.343665147,8.662338531,8.56448524,8.114150649,8.00688503
16162,Il12rb2,"interleukin 12 receptor, beta 2",0.695257311,0.384671212,0.020254009,-0.389789681,0.075932111,-0.085614303
56753,Tacstd2,tumor-associated calcium signal transducer 2,3.617577947,3.559235108,2.685977521,3.04100189,3.966358105,3.739228046
545847,Igkv14-111,immunoglobulin kappa variable 14-111,-4.258938999,-5.723853245,-4.176143204,-4.014280546,-5.478656741,-5.443166308
110763,Igkj5,immunoglobulin kappa joining 5,-1.320339544,-1.636390404,-0.088680363,-0.741262051,-5.478656741,-3.858203807
16071,Igkc,immunoglobulin kappa constant,-0.634448134,0.425893874,2.255702583,1.389441641,-3.156728646,-5.443166308
19895,Rpia,ribose 5-phosphate isomerase A,4.930061869,4.846951193,4.852683759,4.589345799,4.327087131,4.173382536
13666,Eif2ak3,eukaryotic translation initiation factor 2 alpha kinase 3,3.948888794,3.507367936,3.39624123,2.524878266,2.282894492,2.680955004
619547,Rpl34-ps1,"ribosomal protein L34, pseudogene 1",8.058567831,8.44223136,8.129443586,8.173793107,7.796449274,7.740934184
232078,Thnsl2,threonine synthase-like 2 (bacterial),2.056965308,2.389888921,1.690105407,2.439675943,2.592805622,2.82829672
57896,Krcc1,lysine-rich coiled-coil 1,4.344687346,4.518129905,4.813487822,5.17965543,5.29695354,5.33737346
68477,Rmnd5a,required for meiotic nuclear division 5 homolog A,6.728561889,6.726584787,6.749905648,6.689334691,7.174860139,7.148122271
22644,Rnf103,ring finger protein 103,5.472945684,5.348279359,4.992946663,4.840587838,4.975642553,5.083332931
66700,Chmp3,charged multivesicular body protein 3,5.578688934,5.475205579,5.669869468,5.771989082,6.207406009,6.218166445
104263,Kdm3a,lysine (K)-specific demethylase 3A,6.942980694,6.977669821,6.998990464,6.695090513,6.574929803,6.426041943
52250,Reep1,receptor accessory protein 1,3.328526009,3.402851228,4.490376706,4.039192868,3.733231554,3.673177653
66223,Mrpl35,mitochondrial ribosomal protein L35,3.338492854,2.966144726,3.166672257,3.522290471,3.388621999,3.380200932
76614,Immt,"inner membrane protein, mitochondrial",6.13230459,5.875594736,6.183240329,6.162723649,6.126359707,5.967814959
69956,Ptcd3,pentatricopeptide repeat domain 3,4.577111356,4.522887353,4.796357997,4.559366642,4.141563085,4.14367348
20019,Polr1a,polymerase (RNA) I polypeptide A,5.812076363,5.389237738,5.714121073,5.273431834,4.40245722,4.381792433
20454,St3gal5,"ST3 beta-galactoside alpha-2,3-sialyltransferase 5",2.20594705,2.379434563,3.030057184,2.585632297,2.943408025,2.918777466
71093,Atoh8,atonal bHLH transcription factor 8,3.563366264,2.993823178,3.213308885,3.138849213,3.584738341,3.620228774
28035,Usp39,ubiquitin specific peptidase 39,4.806252714,4.865797901,4.809698733,4.554308985,3.932854247,3.989375593
100504536,NA,NA,-0.558499281,-0.594570228,-0.631822688,-0.389789681,-0.955094785,-0.919604352
68364,0610030E20Rik,RIKEN cDNA 0610030E20 gene,2.992148855,3.180028601,3.401285624,3.204887975,3.132368057,3.21861179
232086,Tmem150a,transmembrane protein 150A,4.27114215,3.964397064,3.880945988,3.820717132,3.425225105,3.620228774
66510,Rnf181,ring finger protein 181,4.131946468,3.801667564,4.15924715,4.356406861,4.704978641,4.71544338
53620,Vamp5,vesicle-associated membrane protein 5,2.216794432,2.304052751,1.587622449,1.295574717,2.200823359,2.357733592
22320,Vamp8,vesicle-associated membrane protein 8,5.337871939,5.356298065,5.441630338,5.620530505,5.784025402,5.792249628
56316,Ggcx,gamma-glutamyl carboxylase,3.996876424,3.855462692,3.821977063,3.729431881,3.867856992,4.078434132
232087,Mat2a,"methionine adenosyltransferase II, alpha",9.068660424,9.262033153,8.994251348,9.050518345,8.68617164,8.432487066
78108,Particl,promoter of Mat2a antisense radiation induced circulating long non-coding RNA,2.321005427,2.189036091,2.652522224,3.104660527,2.322243159,2.516835624
12332,Capg,"capping protein (actin filament), gelsolin-like",5.087574734,5.170206601,3.498637559,4.057181817,3.999101526,4.13614963
232089,Elmod3,ELMO/CED-12 domain containing 3,3.637897932,3.918198448,3.654636063,3.651055372,3.63247893,3.903347425
67442,Retsat,"retinol saturase (all trans retinol 13,14 reductase)",4.061485505,4.18153376,4.906892831,5.2328558,4.41464479,4.220391796
22134,Tgoln1,trans-golgi network protein,7.918584356,7.976694844,7.662929328,7.582996104,7.711939602,7.651076361
21415,Tcf7l1,"transcription factor 7 like 1 (T cell specific, HMG box)",5.742469195,5.662548179,6.367210898,6.477906469,6.956232066,6.991201294
74287,Kcmf1,potassium channel modulatory factor 1,6.656691446,6.699525331,7.043227021,7.025780811,6.929938372,6.663069454
19240,Tmsb10,"thymosin, beta 10",5.396293554,5.551689311,5.935427209,6.322969672,6.00061829,5.69574541
330354,Gm20560,"predicted gene, 20560",-1.20004531,-1.200291289,2.026796854,2.690775801,2.410086508,2.370614883
330355,Dnah6,"dynein, axonemal, heavy chain 6",-0.352048404,0.298514568,1.706499845,2.966810992,1.576625695,1.351249559
56451,Suclg1,"succinate-CoA ligase, GDP-forming, alpha subunit",5.244224192,5.013394098,5.869616457,6.068312061,5.731405743,5.546228192
100043338,Gm4374,predicted gene 4374,2.940733346,2.986953189,3.062261535,3.224124194,3.102543841,2.978898458
74342,Lrrtm1,leucine rich repeat transmembrane neuronal 1,1.671798338,0.615996758,0.746688935,-0.10738995,-2.019225122,-1.983734689
434050,Gm5576,predicted pseudogene 5576,4.640921394,4.578785679,4.379724066,4.34180456,3.970491905,3.955577384
19695,Reg3g,regenerating islet-derived 3 gamma,-4.258938999,-5.723853245,-5.761105705,-5.599243046,-3.89369424,-5.443166308
330361,Gcfc2,GC-rich sequence DNA binding factor 2,1.375267021,1.017613741,0.868250915,0.182116667,0.452080597,1.064628332
56284,Mrpl19,mitochondrial ribosomal protein L19,3.208666551,2.803623761,3.441018119,3.138849213,3.147052102,3.145548328
232146,Eva1a,eva-1 homolog A (C. elegans),2.619622873,2.556917525,3.213308885,3.090754925,3.211341231,3.115254405
21336,Tacr1,tachykinin receptor 1,-1.756438659,0.158789804,-2.301674086,-2.139811428,-3.156728646,-1.74272659
66979,Pole4,"polymerase (DNA-directed), epsilon 4 (p12 subunit)",5.446693388,5.321223807,5.540961968,5.466173088,5.180447223,4.998740397
15277,Hk2,hexokinase 2,5.93622812,6.1414934,6.836714084,6.853770308,6.242869723,5.896126992
20355,Sema4f,"sema domain, immunoglobulin domain (Ig), TM domain, and short cytoplasmic domain",-3.521973405,-2.916498323,-4.176143204,-3.277314951,-2.671301819,-5.443166308
110958,M1ap,meiosis 1 associated protein,0.30584562,1.096325717,2.609581702,2.662851799,1.487127544,0.746658251
13448,Dok1,docking protein 1,4.174298679,4.026016182,4.977830977,5.07229802,4.050773813,3.89890836
16950,Loxl3,lysyl oxidase-like 3,5.352700627,5.501956696,5.972333378,6.142645226,5.335925725,5.474951543
64704,Htra2,HtrA serine peptidase 2,4.494834883,4.251994723,4.69524871,4.661676487,4.145224749,4.113339747
11993,Aup1,ancient ubiquitous protein 1,5.861298878,5.953425946,6.298576742,6.283017883,6.035564169,5.990940621
93838,Dqx1,DEAQ RNA-dependent ATPase,0.565489436,1.121636806,1.973603915,1.695377703,1.598158856,0.823620233
69837,Pcgf1,polycomb group ring finger 1,1.121882785,0.815305566,0.868250915,1.000669796,0.629867716,0.931873124
243510,Ccdc142,coiled-coil domain containing 142,1.995302288,1.727357867,1.336926378,0.704537702,0.99707669,1.325018017
68499,Mrpl53,mitochondrial ribosomal protein L53,2.880612353,2.528812187,3.130677998,3.29860241,3.147052102,3.182542535
57377,Mogs,mannosyl-oligosaccharide glucosidase,4.426393827,4.47704536,4.008732139,3.799500646,3.147052102,3.308377751
22377,Wbp1,WW domain binding protein 1,4.199125784,4.313693709,4.211874081,4.460101415,4.330307434,4.5124836
70020,Ino80b,INO80 complex subunit B,3.089789155,2.842200793,2.363015607,2.42866295,2.322243159,2.551187129
20166,Rtkn,rhotekin,5.825426505,6.045571396,6.16481956,6.139271486,6.154792634,6.181172238
75659,Wdr54,WD repeat domain 54,1.144783187,1.096325717,0.808749903,1.058968437,1.289527584,1.696385045
71837,1700003E16Rik,RIKEN cDNA 1700003E16 gene,-0.229191656,1.017613741,-0.716711586,-0.955386856,0.543711072,0.284754147
13191,Dctn1,dynactin 1,6.621409809,6.536184176,6.766615639,6.9013499,7.17037484,7.279000832
232156,Slc4a5,"solute carrier family 4, sodium bicarbonate cotransporter, member 5",-3.036546578,-3.40192515,-1.854215109,-2.791888124,-1.778217023,-5.443166308
17768,Mthfd2,"methylenetetrahydrofolate dehydrogenase (NAD+ dependent), methenyltetrahydrofolate cyclohydrolase",4.850456387,4.960018624,5.012857663,4.300113877,3.161588196,2.987286244
232157,Mob1a,MOB kinase activator 1A,5.723579301,5.636445182,6.021483055,6.1316516,6.357788171,6.16185014
78653,Bola3,bolA-like 3 (E. coli),2.960229521,2.620442663,3.269561431,3.191919842,2.934971188,2.780835366
194388,Tet3,tet methylcytosine dioxygenase 3,6.170467742,6.10943219,6.108873628,6.074507693,6.430861374,6.231467354
27369,Dguok,deoxyguanosine kinase,3.498173168,3.507367936,3.498637559,3.665199554,3.78578586,3.758957516
11468,Actg2,"actin, gamma 2, smooth muscle, enteric",6.846314781,6.611257923,9.154633654,9.564445935,9.440718726,9.304030151
70527,Stambp,STAM binding protein,3.192272113,2.490465876,2.970213326,2.904582692,3.678690195,3.916583253
100861870,Gm21284,"predicted gene, 21284",-2.673976498,-1.816962649,-1.006218203,-1.511780205,-0.955094785,-1.355703467
110935,Atp6v1b1,"ATPase, H+ transporting, lysosomal V1 subunit B1",2.998448844,3.631497851,0.897105778,0.378036877,-5.478656741,-3.858203807
21766,Tex261,testis expressed gene 261,3.823210042,3.679158778,3.818210233,3.506665462,3.568467171,3.347996581
56174,Nagk,N-acetylglucosamine kinase,3.621664905,3.549942354,4.038175917,4.49219234,4.494323045,4.465226313
232164,Paip2b,poly(A) binding protein interacting protein 2B,6.427269691,6.428748499,6.316043811,5.933599865,6.227407527,6.020868844
18139,Zfp638,zinc finger protein 638,5.483089675,5.376151979,5.320377733,5.34400435,5.850579001,5.897240183
26903,Dysf,dysferlin,4.728798727,4.792831704,5.712092679,5.999274764,6.874214314,6.823912958
232174,Cyp26b1,"cytochrome P450, family 26, subfamily b, polypeptide 1",3.348391315,3.080277776,1.033310161,0.876490385,1.029137899,1.215045175
75914,Exoc6b,exocyst complex component 6B,5.695742006,5.647378883,5.76392564,5.871924087,5.886025115,5.818341001
108176,Npm3-ps1,"nucleoplasmin 3, pseudogene 1",5.071230949,5.050110123,5.354588247,5.108978684,4.368400605,4.238072104
20751,Spr,sepiapterin reductase,3.925936344,3.563859134,4.19744701,4.324084439,4.494323045,4.489048444
94282,Sfxn5,sideroflexin 5,1.167325756,1.21866126,1.846224609,1.695377703,1.463857765,1.451651456
52055,Rab11fip5,RAB11 family interacting protein 5 (class I),6.433676503,6.353963876,6.7680808,7.031706581,7.11776599,7.131190693
232187,Smyd5,SET and MYND domain containing 5,4.640921394,4.211311805,4.497460329,3.829117126,3.312506148,3.454679148
73327,Pradc1,protease-associated domain containing 1,1.718340924,1.743752305,1.932381253,2.022808773,2.282894492,1.869716648
12468,Cct7,"chaperonin containing Tcp1, subunit 7 (eta)",7.86205481,7.808380908,7.893418448,7.757621535,7.381848316,7.210798335
13656,Egr4,early growth response 4,5.027233684,5.344253231,4.839736409,4.877503158,4.567102921,5.553307181
236266,Alms1,"ALMS1, centrosome and basal body associated",4.097146106,4.228888002,3.594245391,3.706818643,3.876694356,4.090163425
100043497,Nat8f7,N-acetyltransferase 8 (GCN5-related) family member 7,-2.673976498,-2.553928244,-0.631822688,0.740606957,0.249263714,0.823620233
93674,Nat8f3,N-acetyltransferase 8 (GCN5-related) family member 3,-3.036546578,-4.138890744,-0.631822688,-0.044654195,0.193768601,0.229259034
69049,Nat8f5,N-acetyltransferase 8 (GCN5-related) family member 5,-2.384469881,-0.679459126,1.816323123,1.767079168,1.759747999,1.633649289
68396,Nat8,N-acetyltransferase 8 (GCN5-related),0.264622957,0.934358238,2.734749322,3.464152035,3.312506148,3.64164208
100043508,Ptges3-ps,"prostaglandin E synthase 3, pseudogene",5.862162767,5.965708009,5.917934481,5.866833415,5.851699976,5.516111198
93673,Nat8f2,N-acetyltransferase 8 (GCN5-related) family member 2,-0.486349495,0.158789804,1.1814088,2.051808645,2.282894492,2.207885383
75541,Nat8f4,N-acetyltransferase 8 (GCN5-related) family member 4,-0.171476158,-0.36630124,0.347418752,0.704537702,1.598158856,1.451651456
66116,Nat8f1,N-acetyltransferase 8 (GCN5-related) family member 1,0.30584562,0.815305566,2.827608931,3.165628544,3.595484722,3.502277529
69786,Tprkb,Tp53rk binding protein,4.201858161,4.237596449,5.744209651,5.866833415,5.675528469,5.571551622
72102,Dusp11,dual specificity phosphatase 11 (RNA/RNP complex 1-interacting),7.253307644,7.176824914,7.346928623,7.341988004,7.789154078,7.839487782
100502586,Gm19265,"predicted gene, 19265",0.814309983,0.651186186,1.25012155,0.704537702,1.091198868,1.545518379
21802,Tgfa,transforming growth factor alpha,6.26756024,6.833849769,6.156639308,6.241928143,5.786372202,5.242458532
66488,Fam136a,"family with sequence similarity 136, member A",2.446117347,3.014239015,2.879139231,2.690775801,2.993018474,2.874246306
68011,Snrpg,small nuclear ribonucleoprotein polypeptide G,4.265929154,4.351625904,3.909550544,4.081995366,3.590121537,3.662742201
100502598,NA,NA,-0.289312648,-0.968965743,-1.117249515,-0.554848927,-2.671301819,-2.273241306
66881,Pcyox1,prenylcysteine oxidase 1,6.544923038,6.47918881,6.30867969,6.325198346,6.472992245,6.542319891
21841,Tia1,cytotoxic granule-associated RNA binding protein 1,4.777234613,4.658770781,4.775141511,4.737263514,4.798630659,4.963038698
232196,C87436,expressed sequence C87436,3.434547958,3.290167225,2.928892266,3.310650038,3.524158275,3.69894075
381792,2310040G24Rik,RIKEN cDNA 2310040G24 gene,-3.036546578,-2.916498323,-2.301674086,-3.277314951,-2.019225122,-3.121238213
23983,Pcbp1,poly(rC) binding protein 1,7.426247797,7.405268748,7.480430629,7.41878322,7.009434437,6.986501957
72012,1600020E01Rik,RIKEN cDNA 1600020E01 gene,3.298205557,3.662009156,3.195996337,3.420347682,2.686250186,3.145548328
67855,Asprv1,"aspartic peptidase, retroviral-like 1",2.068987836,1.868603792,0.216174219,0.073182296,-0.052391986,0.048686789
17119,Mxd1,MAX dimerization protein 1,6.221177989,5.723746613,4.874612415,4.300113877,4.786958306,5.142735142
66618,Snrnp27,small nuclear ribonucleoprotein 27 (U4/U6.U5),3.833818142,3.397680272,3.836946795,4.078476595,4.274560008,4.272795682
23885,Gmcl1,"germ cell-less, spermatogenesis associated 1",4.151865651,4.059144964,3.988763722,3.631978134,4.177768123,4.173382536
11746,Anxa4,annexin A4,6.323202982,6.115744238,6.182507997,6.258349239,6.389780015,6.252496989
67170,2610306M01Rik,RIKEN cDNA 2610306M01 gene,0.599041996,0.057506468,-0.088680363,0.704537702,0.861193262,1.095992503
269774,Aak1,AP2 associated kinase 1,5.965464708,5.813850503,5.694735204,5.846289173,6.043434328,5.963570175
56748,Nfu1,NFU1 iron-sulfur cluster scaffold,2.561239963,2.566165602,2.935861821,2.880537218,2.883287033,2.995625545
14583,Gfpt1,glutamine fructose-6-phosphate transaminase 1,5.986217526,6.096724638,5.734249687,5.390151454,5.314946569,5.129533919
52372,D6Ertd527e,"DNA segment, Chr 6, ERATO Doi 527, expressed",0.038741549,-0.594570228,0.121537344,-0.955386856,-0.620675746,-0.799310118
69538,Antxr1,anthrax toxin receptor 1,8.816707274,8.789195769,8.135888854,8.243205517,8.884451353,8.674557951
68888,Gkn3,gastrokine 3,0.422885041,1.017613741,-5.761105705,-1.511780205,-3.156728646,-3.858203807
232201,Arhgap25,Rho GTPase activating protein 25,2.032615447,1.677026191,1.770275756,2.439675943,1.554766261,2.207885383
72103,Aplf,aprataxin and PNKP like factor,2.714519213,2.575354773,2.321043336,2.839548806,3.072090045,2.944850978
545864,Gm5879,predicted gene 5879,1.468981455,1.677026191,1.294176731,1.731673832,1.121256101,0.896683695
69834,Rab43,"RAB43, member RAS oncogene family",6.003547404,6.340552717,5.687526863,5.548597847,5.449861635,5.249449194
57905,Isy1,ISY1 splicing factor homolog,5.121161257,5.185289802,4.892635074,4.994148077,4.62331893,4.608042633
12785,Cnbp,cellular nucleic acid binding protein,8.488484767,8.628397132,8.64157331,8.609981834,8.153770533,7.997573115
54161,Copg1,"coatomer protein complex, subunit gamma 1",7.102456534,7.000447428,7.013475476,6.991110085,6.909629679,6.817459248
232210,Hmces,"5-hydroxymethylcytosine (hmC) binding, ES cell specific",4.494834883,4.726327002,4.427483141,4.209721129,4.177768123,3.89890836
243529,H1fx,"H1 histone family, member X",2.455306518,2.470903609,2.000445527,2.008087267,0.403986309,0.785652383
19349,Rab7,"RAB7, member RAS oncogene family",5.772187814,5.93837006,5.848534769,5.862747904,5.89475222,5.753435819
103963,Rpn1,ribophorin I,7.287473196,6.988888682,7.218498119,7.146221202,6.723160876,6.515023876
14461,Gata2,GATA binding protein 2,1.001588551,1.21866126,0.505680836,0.590581513,0.075932111,0.896683695
